docking_score,smiles
-5.7,CN(CC(=O)O)C[C@H]1CN(C(=O)[C@H]2SCCc3sccc32)CCO1
-5.7,CCN1CCO[C@@H](CNS(=O)(=O)CCN(C)C)[C@@H]1c1ccnn1C
-5.7,CCOc1ccc(-c2nc(CN3CCC[C@@H](C)C3)cs2)cc1OC
-5.7,CO[C@@H]1C[C@H](CF)N(CCC2CCCCN2C)C1
-5.7,CC(NC[C@@H]1CCC[C@H](CF)C1)C1(O)CCNCC1
-5.7,CN(CCCC(=O)O)C(=O)C12CC(F)(CO1)C2
-5.7,NC(=O)NC(=O)CN1CCN(CC(=O)NC2CC2)CC1
-5.7,CC(C)(C)C1CCC(C#N)(NC(=O)c2ccncc2Br)CC1
-5.7,C[C@@H]1CC[C@H](NC(=O)NCCCn2ccnn2)[C@H](C)C1
-5.7,CC(C)(C)OC(=O)N1CCC[C@H](CCC(=O)O)C1
-5.7,NC[C@H]1CC[C@H](CN2CCCC(F)C2)CC1
-5.7,CC(C)CSCCN1CCC2CC1(C(=O)O)C2
-5.7,CC(C)c1nsc(CN[C@]2(c3ccccc3)C[C@H](O)C2)n1
-5.7,CC1CCN(c2ccc(N[C@H](C(=O)N(C)C)c3ccccc3)cc2)CC1
-5.7,CC[C@H]1CC[C@H](C(=O)N2CC(C)(c3nnc(-c4cn(C)cn4)o3)C2)O1
-5.7,CO[C@@H](C(=O)N1CC[C@H](CNC(=O)OC(C)(C)C)C1)c1ccccc1
-5.7,CCOC(=O)c1c(C)[nH]c(C(=O)N[C@H]2CCN(Cc3ccccc3)C2)c1C
-5.7,CCC(C)(C)N(C)C(=O)N1CC2CCC(C1)C2(F)F
-5.7,O=C(O)[C@@H]1C[C@H]1C(=O)N1CC(CO)C2(CCC2)C1
-5.7,CC(NCC1(C)CCCC(C)(C)C1)C1CNC1
-5.7,CCC1(N(C)C(=O)CC2C[C@@H]3COC[C@H]23)CC1
-5.7,CC(NCC1(CO)CCC1)C1CCCNC1
-5.7,CN(C)C(=O)CN(C)C(=O)C1CCC2(CC2)C1
-5.7,C[C@H]1CN(Cc2cccc(N[C@H](C)C3CCOCC3)c2)C[C@@H](C)O1
-5.7,CCC1=C(O)C(=O)C(C)(C)C1=O
-5.7,CC1CCN(CC[C@H]2CCCCN2)CC1
-5.7,CC(C)n1cnc2c(N3CCN(Cc4cccs4)CC3)nccc21
-5.7,N#Cc1cccc(CN2CCC[C@](O)(c3cnn[nH]3)C2)c1
-5.7,O=C(CSCCOc1ccc(Br)cc1)Nc1ccc2c(c1)OCCO2
-5.7,CC1(C)CCCN1C(=O)C12CCC(C1)NC2
-5.7,CC(O)C(F)(F)C(=O)N1CCC=C(Br)C1
-5.7,C[C@@H]1OCCC[C@@H]1C(=O)N(C)CC1COCCN1
-5.7,CCOc1ccc(F)cc1C(=O)CN1C(=O)c2ccccc2O[C@H](CC)C1=O
-5.7,Cc1cc(S(=O)(=O)N[C@H](C(=O)O)[C@@H]2CCOC2)sc1Cl
-5.7,CC(C)CN1CCN(C(=O)C(C)C(C)C)CC1
-5.7,CN(C1CC2(CC2)C1)S(=O)(=O)NCC(=O)O
-5.7,CCN1CCC[C@@H]1CNC(=O)C1CCN(S(C)(=O)=O)CC1
-5.7,CC1(COC(=O)C2CCCC2(C)C)CC=CC1
-5.7,CCC1(CC)CCN(CCC2CCCNC2)C1
-5.7,Cc1nc(C(=O)N(C)C[C@H](C)CNC(=O)c2n[nH]cc2Cl)c2ccccn12
-5.7,CC(C)c1ccncc1NCc1ccc(N(C)C)nc1
-5.7,CC(C)(C)C(C#N)C(=O)N1CCC(C(C)(F)F)CC1
-5.7,COC(=O)[C@@H]1COC[C@H]1C(=O)O[C@H](C)CC1CC1
-5.7,CC1(C)CNCC1NC1CCN(C(C)(C)C)CC1
-5.7,CCC(C)(C(=O)N=S1(=O)CCOCC1)C(F)F
-5.7,CC1(CNC(CCC2CCCC2)C(C)(C)C)COC1
-5.7,O=C(O)C1=NO[C@@H]2CN(C(=O)C3(Cl)CCC3)C[C@H]12
-5.7,CC[C@@H](C)c1ccc(NC(=O)CN2CCc3[nH]nc(CO)c3C2)cc1
-5.7,CC(C)(C)c1coc(CN2CC(=O)NC[C@@H]2C(=O)O)n1
-5.7,NC(=O)CC1CCN(C(=O)CCCN=c2nccc[nH]2)CC1
-5.7,C#CCN(C)S(=O)(=O)NC1CCCCCC1(F)F
-5.7,CCN(CC(=O)N1CCCC2NCCCC21)C1CC1
-5.7,CCOc1cc(C=O)ccc1OCC(=O)N(C)c1ccccc1
-5.7,C=C(C)CNC(=O)[C@H](c1cc(COC)cs1)N1CCN(C)C(=O)C1
-5.7,CC(C)(C)OC(=O)N1CCC[C@@H]2C[C@H](NC3CCOCC3)CC[C@H]21
-5.7,CCP1(=O)CCN(C2CNC(C)(C)C2=O)CC1
-5.7,CC(C)C(C)CN(C)C(=O)C(=O)NC1CC(C)(C)C1
-5.7,N[C@]12CC[C@H]1CN(C(=O)C1CCNC13CCC3)C2
-5.7,COc1cc(C#N)ccc1OCCS(=O)(=O)[C@H]1CCC[C@@H](C)C1
-5.7,CCOC(=O)C(C)(C)CNC1CCC12CCCCC2
-5.7,CCc1nc(CN(C)[C@@H]2CCN(C[C@H](O)c3ccccc3F)C2)no1
-5.7,CC(C(=O)O)C(=O)N1CCN(CC(F)(F)F)CC1
-5.7,CC1(C)OCC(COC(=O)CC23COC(C2)C3)O1
-5.7,Cc1cnn(C[C@@H]2CN(CCCc3ccc(Cl)cc3)CCO2)c1
-5.7,C[C@H]1CN(c2ncnc3c2ncn3C2CC2)CCN1S(C)(=O)=O
-5.7,C=C(CCO)C(=O)N1CCOCC1(C)COC
-5.7,CN1C[C@@H](O)[C@H](CC(=O)N(C)Cc2ccccc2-n2cccc2)C1
-5.7,CN(Cc1cccnc1)C[C@@H]1CCN(C(=O)[C@H]2CN(C)CCO2)C1
-5.7,CCC1(C)CN(CC2CC(C)CC(C)C2)C1
-5.7,O=C(CN1CCC(OCC2CC2)C1)N1CCCC1
-5.7,Cc1cccnc1C(=O)NS(=O)(=O)c1ccc(C(N)=O)s1
-5.7,COCCN1CC[C@H](CNC(=O)CCOc2cccc(Cl)c2)C1
-5.7,CN(Cc1cnc(-n2cccn2)s1)C(=O)c1cc2c(s1)CNCC2
-5.7,CNS(=O)(=O)CC(=O)NCCCOc1cccc2cccnc12
-5.7,COc1cc(C)cnc1C(=O)N1CCC([C@@H](O)c2nccn2C)CC1
-5.7,CC(C)c1nc(CCNC(=O)NC[C@H]2CCC[C@H](O)C2)cs1
-5.7,CO[C@@H]1CCC[C@H]1N1CCC(CC#N)C(F)(F)C1
-5.7,NCC12CCC(CC1)N2C(=O)N1CCCC(N)C1
-5.7,CN(C[C@@H]1CCCN(C(=O)OC(C)(C)C)C1)C(=O)c1ccc2n[nH]cc2c1
-5.7,Cc1[nH]c2ccc(C(C)(C)C)cc2c1CCN
-5.7,CCCSCC(=O)NCC(=O)N1CCN(Cc2ccccc2)CC1
-5.7,CCOC1(c2nc(-c3ccc(F)cn3)no2)CCCC1
-5.7,CCC(C)CC(=O)N1CCC[C@H]1CN=[N+]=[N-]
-5.7,C[C@H]1CN(C[C@H](O)CN2C(=O)[C@@H]3CCCN3C2=O)C[C@@H](C)O1
-5.7,O=C(O)CN1CC2CCC(C2)C1
-5.7,CCN(C(=O)C(F)(F)C(F)F)C1CCNC1
-5.7,Fc1cncnc1N1CC(Cn2cccn2)C1
-5.7,COC(=O)C1=C(C)OC(CN2C[C@@H](C)O[C@H](C)C2)C1
-5.7,CN(C[C@H]1CCCN1C)C(=O)N[C@H]1CCCN(CC(F)(F)F)C1=O
-5.7,CC(O)C(=O)N1CCN(C(=O)C=C(Cl)Cl)C(CO)C1
-5.7,Cc1cccc(-n2c(SCCS(C)(=O)=O)nc3ccccc3c2=O)c1C
-5.7,Cn1cc([N+](=O)[O-])c(C(=O)NC2(C(=O)O)CCCCCC2)n1
-5.7,CCCCC1CCCN(C[C@@H]2CCNC2)C1
-5.7,CCN1CCC(NCCC2=CCCCC2)CC1C
-5.7,CCCCN(C)C[C@H](C)NC(=O)COCc1nc(C)no1
-5.7,Cn1ccnc1[C@H](N[C@H]1CC[C@@H](C(=O)N2CCCC2)C1)C1CC1
-5.7,Cc1nc2ccc(NC(=O)NCCC3CCN(CC(F)(F)F)CC3)cc2o1
-5.7,CCCCCCCC1CCCN1CC1CCOCO1
-5.7,CC(CC1CCCNC1)NCC1(N)CCCCCC1
-5.7,CC1CC(CS(=O)(=O)N2CCC3(CCN(C)C3)C2)C1
-5.7,C[C@H]1C[C@H]1NC(=O)NCCOc1ccc([N+](=O)[O-])cc1
-5.7,CS(=O)(=O)Nc1nc(-c2cccs2)nc2scc(-c3ccccc3)c12
-5.7,COc1cc(C)c(/C=C/C(=O)O)cc1C
-5.7,C[C@@H]1CCN(CCCOC2CCCCO2)C[C@@H]1F
-5.7,O=C(CC1CCSCC1)N1CC2CCC1C2
-5.7,CCC1CC(CNC(=O)C(=O)NCC(F)COC)C1
-5.7,CN1[C@H]2CC[C@@H]1C[C@@H](CNCC(C)(O)C(F)F)C2
-5.7,CCCCNc1ncccc1[C@@H]1CCCN1
-5.7,Cc1cc(NC(=O)N2CCN(C)C[C@H]2C)n(-c2ccccn2)n1
-5.7,CCC1(CN2CC3CCC2CN3C(C)=O)COC1
-5.7,C#CCCCCCNCC12C3CCC(CC31)C2(F)F
-5.7,CC1CN(C(=O)C=CCO)CCCN1C(=O)C=CBr
-5.7,CCN1CCC[C@@H](CN(C)C(=O)CC[C@@H]2CC[C@H](C)O2)[C@@H]1c1cnn(C)c1
-5.7,CS(=O)(=O)CCN=c1ccc2cc(Br)c(F)cc2[nH]1
-5.7,CC(C)[C@@H](NS(=O)(=O)c1ccc(Cl)cc1)C(=O)NCCc1ccco1
-5.7,CCc1ncc(Cn2cc(C3CCC(C(=O)O)CC3)nn2)s1
-5.7,CCC1(CC)CCN1C(=O)C1CC12CCC(=O)CC2
-5.7,CN(Cc1ccncc1)[C@@H]1CCN(CC(F)(F)F)C1=O
-5.7,O=C(c1ccccc1Cn1cccn1)N1CCCN(S(=O)(=O)C2CC2)CC1
-5.7,Cc1cnc(C(=O)OCC(=O)Nc2ccc(Cl)cc2)cn1
-5.7,CCC1CN(CCNC(C)(C)C)C(C)CO1
-5.7,N#Cc1ccc(N2CCC[C@@H](NC(=O)[C@H]3C[C@@](F)(CO)C3)C2)c(F)c1
-5.7,NCC12CC(CN3CCCOCC3)(CCO1)C2
-5.7,O=C(N1CC[C@H](F)C1)C12CC(C3COC3)(C1)C2
-5.7,CC1CCCN1S(=O)(=O)N[C@H]1C[C@H](C(C)(C)C)C1
-5.7,CCOC(=O)C(=O)Nc1ccc(C)cc1S(=O)(=O)N1CCOCC1
-5.7,CCN(CC)S(=O)(=O)NCC(=O)Nc1ccc(F)cc1
-5.7,COCC(C)(C)C(=O)N1CCNC2(CCNCC2)C1
-5.7,CCC1(C(=O)Nc2nc3cccc(Cl)c3n2C)CCOCC1
-5.7,Cc1cc(N2CCC[C@H]2CN2CCC[C@@H]2CO)nc(-c2cccnc2)n1
-5.7,CCCc1nc([C@@H]2CN(C(=O)[C@@H]3CCCCN3CC)CCO2)n[nH]1
-5.7,CCC1CCCCC1C=NOCC(C)C
-5.7,Fc1ccc(COC2CCN(Cc3cccs3)CC2)cc1
-5.7,CC(SC(F)(F)F)C(=O)N1CCOCC1C(=O)O
-5.7,Cc1ccc(OCCN(C)CC(=O)N[C@H]2CCS(=O)(=O)C2)cc1
-5.7,CCCn1c(=O)n(C)c(=O)c2c(S)nc(C(C)C)nc21
-5.7,COc1ccc(CN(C)C(=O)c2cc(Br)ccc2O)c(OC)c1
-5.7,CS(=O)(=O)N1CCC[C@H](C(=O)N2CCC[C@@H](CCC(=O)O)C2)C1
-5.7,COc1cc(OC)c(OC)cc1CNC(=O)c1cc(C=O)[nH]c1C
-5.7,CC[C@@H](C(=O)O)N1CCN([C@H](C)c2cccc(F)c2)CC1
-5.7,Cc1nc(-c2cnn(C)c2)sc1C(=O)N1CCN(CCS(N)(=O)=O)CC1
-5.7,C[C@@H](Sc1ncc(-c2ccccc2)n1C)C(=O)N(C)Cc1cccc(F)c1
-5.7,C[C@H](N)c1ccccc1NS(C)(=O)=O
-5.7,C1CC23CNCC2(C1)CN(CCC1CNCCO1)C3
-5.7,CC(C)n1cc([C@@H](C)NC2CCN(CCc3ccncc3)CC2)cn1
-5.7,CC(C)CN(CC1CCNCC1C)C(C)C
-5.7,Cc1ccc(C)c(N2CCN(C(=O)C3CCN(C4CC4)CC3)CC2)c1
-5.7,CCCC(C)C(=O)N1CCC(OC)CC12CCC2
-5.7,CC(OC(=O)CC(C)(C)C#N)C1CCCCCC1
-5.7,Cc1ccccc1/C=C/c1nc(SCC(=O)N[C@](C)(C#N)C2CC2)n[nH]1
-5.7,O=C(c1cnn(-c2ccccc2)n1)N1CCC[C@@H]1Cn1cccn1
-5.7,CC(O)(CN1CCOC(C2CC2)CC1)C(F)(F)F
-5.7,CCCN1CCC(CN2C(=O)C3CSCN3C2=O)C1
-5.7,CCc1nc(CN2CCCC[C@H]2CNS(C)(=O)=O)cs1
-5.7,Cn1cc(C#N)cc1C(=O)NC[C@@H]1CCn2ccnc2C1
-5.7,O=C(C(O)C(F)F)N1CC[C@H]2CS(=O)(=O)C[C@H]21
-5.7,O=C(CCc1ccsc1)Nc1ccc(N2CCOCC2)nc1
-5.7,CC1=CCC(C(=O)N2CCNCCC2(C)C)CC1
-5.7,N#Cc1ccc(N2CCCN(Cc3ccccc3)CC2)nc1
-5.7,C=C[C@H](C)ONC(=O)[C@H](NC(=O)c1ccc(C)cc1)C(C)C
-5.7,C[C@@H](CNC(=O)N1CC[C@@H](Oc2cccnc2)C1)c1cccs1
-5.7,CN(C)CC1CN(C(=O)C2CN(C)C=N2)C(C)(C)C1
-5.7,CO[C@H](C)CS(=O)(=O)Nc1c(C)nn(Cc2ccccc2)c1C
-5.7,NC[C@@]1(CC(F)(F)F)CCCN1
-5.7,C[C@@H](Cn1ccnc1)NC(=O)[C@H]1CCCN(S(C)(=O)=O)C1
-5.7,COC[C@@H](C)n1cc(C(=O)NCc2cnc(C)cc2C)c(C)n1
-5.7,c1ccc(-n2nncc2CN2CCC[C@H]2CN2CCOCC2)cc1
-5.7,CN1C[C@H](c2ccnc(N(C)C)n2)C2(C1)CN(C(=O)CNC(=O)C(C)(C)C)C2
-5.7,CCC(CC)C(C)N1C(=O)[C@@H]2CCCCN2C1=O
-5.7,CN([C@H](CO)C(C)(C)C)S(=O)(=O)c1ccc(S(C)(=O)=O)cc1
-5.7,COCc1n[nH]c(C)c1-c1cccnc1
-5.7,Cc1cc([C@@H]2CCCN2C(=O)[C@H]2[C@@H](C)[C@@H](C)[C@H]2C(=O)O)no1
-5.7,COc1ccc(-c2csc(=NCC3([C@@H](C)CCO)CCC3)[nH]2)cc1OC
-5.7,Cc1csc(/C(=C/c2cc(C(F)(F)F)nn2C)CC(=O)O)n1
-5.7,C1CCCC(CCNC2CCNC23CC3)CC1
-5.7,O=C(CC1CCSCC1)N1CCNC(C(F)F)C1
-5.7,C=CCCC1(CNC2CCCCC2CN)CCCC1
-5.7,COc1cccc(Cn2cc(Cn3ccnc3CN3CCOCC3)nn2)c1
-5.7,CCC1CCCCC1NCC(=O)N1CCC1
-5.7,CCOC(=O)c1c[nH]nc1-n1cc(CNC(=O)CN)nn1
-5.7,CC(C)Cn1c(SCC(=O)N(C)Cc2cccs2)nnc1-c1ccccc1F
-5.7,CC(O)CC1CCN(CC(O)C2CNC2)CC1
-5.7,C[C@@H](CN)C(=O)Nc1cccc2c1CCN(S(C)(=O)=O)C2
-5.7,CC(NCC12CCC(CC1)CO2)C1CCCC1
-5.7,COCCOc1ccc(NS(=O)(=O)c2cccc(Cl)c2O)cn1
-5.7,C/C=C(\C)C(=O)N1CCC[C@@H](C(F)(F)F)CC1
-5.7,COC(=O)C[C@@H](NC(=O)C(=O)Nc1cccc(-c2cnn(C)c2)c1)C1CC1
-5.7,CC1(C)[C@H]2C[C@@H](NC3CNCC34CCC4)C[C@H]21
-5.7,O=C(c1ccc(Br)o1)N1N=C(c2ccco2)C[C@H]1c1ccccc1O
-5.7,COc1ccc([C@]2(C)NC(=O)N([C@H](C)C(=O)NC3CC3)C2=O)cc1OC
-5.7,CC(OC1CCCCC1)C(=O)N1CC(C(C)(C)C)C1
-5.7,CC(C)(C)CS(=O)(=O)N1CCC[C@H]1c1cccc2c1OCCO2
-5.7,COCCCN1CCCN([C@@H](C)c2nnc(-c3cccs3)o2)CC1
-5.7,Cc1ccc(-c2nnc(S)n2CC(=O)N[C@@H](C)c2ccc(Cl)cc2Cl)cc1
-5.7,O=C(O)C1CCCCN1C(=O)[C@@H]1CC[C@@H]2C[C@@H]21
-5.7,C#CCC1(C(=O)O)CCCN1C(=O)[C@@H]1C[C@H]1C(F)F
-5.7,CCOc1ccc(-c2nc(-c3ccc(CNC(C)=O)o3)cs2)cc1OC
-5.7,CN(C)[C@@H]1CC[C@H](NC2CCNC2(C)C)C1
-5.7,CSc1nc(O)cc(CNC(=O)C[C@H](C)Cc2cccc(F)c2)n1
-5.7,CC(C)N1CC(CNCC2CCOCC2)CC1=O
-5.7,C#CCC1CCN(C(=O)C2CCCN2C=O)C1
-5.7,N#Cc1ccc(OCCN2CCCC[C@@H]2C(=O)N2CCOCC2)cc1
-5.7,CCOC(=O)C[C@H](NS(=O)(=O)c1cc(C)c(OC)cc1C)c1ccccc1Cl
-5.7,CC(C)(CN)C1CCN(CC2CCCOC2)CC1
-5.7,C=C(C(=O)N1CCN(C)CCC1C)C1CCC1
-5.7,C[C@@H]1CN(C(=O)c2cc3c(Br)cccc3[nH]2)C[C@@H]1CN
-5.7,CN(C)C1CN(C(=O)C#CC2(C)CCCO2)C1
-5.7,FC1CC(CNC2CCC23CCNCC3)C1
-5.7,CCCCn1nc(C)c(C(=O)Nc2nc(C)c(C)s2)c1Cl
-5.7,CC1(CN2CC3CC3(CO)C2)CS(=O)(=O)C1
-5.7,CCN(C)C1CN(S(=O)(=O)CCc2ccccc2F)C1
-5.7,C[C@@H](N[C@H](Cc1ccncc1)C(=O)OC(C)(C)C)c1nccs1
-5.7,CSc1ccc(NC(=O)N(C)[C@@H]2CCN(C)C[C@@H]2C)nc1
-5.7,C#CCOC(=O)CNC1C2CCCC1CC2
-5.7,CCCn1nnnc1CN1CCC(C(=O)N2CCCCCC2)CC1
-5.7,CCN[C@@H](Cc1ccccc1)C(=O)N1CCC(C2(N)CC2)CC1
-5.7,CC(C1CC1)N(CCN1CCC(F)(F)C1)CC1CC1
-5.7,CO[C@]1(C(=O)N[C@H](C)C2CCN(C(=O)c3n[nH]cc3C)CC2)CCOC1
-5.7,CC(COC(F)F)NC(=O)C(=O)N=S(C)(C)=O
-5.7,N#Cc1ccccc1OCc1ccc(-c2ccccc2C#N)cc1
-5.7,Cc1oc(-c2ccsc2)nc1C[S@](=O)C[C@H]1CCCCO1
-5.7,CCCS(=O)(=O)NCCCNC(=O)c1ccc(F)cc1
-5.7,COC1(C)CCCN(CCCN2CCCCC2)CC1
-5.7,CNCCN(C)C(=O)N1C2CCC1CN(C)C2
-5.7,C=C(C)CN1CCN(C[C@@H](O)c2ccccc2)[C@H](C)C1
-5.7,CCC(C(=O)O)N(C)C(=O)[C@H]1C[C@@H](C)CC(C)(C)C1
-5.7,N#Cc1n[nH]c(=N[C@@H](c2ccc(Br)cc2)C2CCC2)s1
-5.7,C[C@H](NC(=O)OC(C)(C)C)c1nc([C@H]2CCCOC2)cs1
-5.7,CCOc1ccccc1N=c1[nH]nc(S[C@@H](C)C(=O)N2CCC(C)CC2)s1
-5.7,C=C(C)C(CC(=O)N1CCCN(C)C(=O)C1)OCC
-5.7,CCc1oc(C)cc1C(=O)NC[C@H]1CCCN(CC)C1
-5.7,CC(C)NC(=O)NC(=O)[C@H](C)Nc1ccc(CCN2CCSCC2)cc1
-5.7,CC(NCCS(N)(=O)=O)C1CCS(=O)(=O)C1
-5.7,CC(CC1CCOCC1)CN1CCC(C(C)C)CC1
-5.7,COc1ccc(N[C@@H](C)c2nnc(-c3ccc(Cl)cc3Cl)o2)cn1
-5.7,CC(C)CN1CCO[C@@H](CNC(=O)N[C@H](C)Cn2cccn2)C1
-5.7,COC(=O)C1(N)CC(CN2CC(O)C3(CCC3)C2)C1
-5.7,CN(C)C1CCCN(C(=O)C2CNCCO2)C1
-5.7,NC(C(=O)N1CCC(OC2CNC2)CC1)C1CCC1
-5.7,CN(Cc1ccccc1NC(=O)Cc1cccs1)C1CCCCC1
-5.7,C=C(C)CCC(C)N1C[C@H]2CN(C(C)=O)C[C@H]2C1
-5.7,N[C@@H]1C[C@H](C(=O)N2CC(O)CC23CCC3)[C@@H](O)[C@H]1O
-5.7,NC(CC1CC1)C(=O)N1CCNCC12CC2
-5.7,COc1ccc(Cl)cc1CN(C)CC(=O)N=c1cc(C)o[nH]1
-5.7,CCC(C)(C)C(C)N1C(=O)[C@@H]2CO[C@@H](C)CN2C1=O
-5.7,Cc1csc(CCN[C@H](c2cccc(Cl)c2)P(=O)(O)O)n1
-5.7,CC(CC(F)F)CN1CCN(C)C(C)(C)C1
-5.7,CC(=O)N1CC(OCC(=O)N=c2cc(-c3ccc(Br)s3)[nH][nH]2)C1
-5.7,COc1cc(Cl)ccc1S(=O)(=O)NCCc1nnc(C)s1
-5.7,C[C@@H](C(=O)O)[C@H](NC(=O)C1=NN(C)C(=O)CC1)c1ccc(Br)cc1
-5.7,CC1CCN(C(=O)C2(CN(C)C)CC2)CC1CO
-5.7,CC1CN(S(=O)(=O)N2CC(C(=O)O)C2)CCO1
-5.7,CN(C)CCC(NC1CCC(C)(C)CC1)C(C)(C)C
-5.7,CC1COC2(CCC2)CN1C(=O)C1=CCC1
-5.7,CN(CCOc1ccc(S(N)(=O)=O)cc1)Cc1ccc(F)cc1
-5.7,C#CCC1(C(=O)O)CCCN(C(=O)CCC=CBr)C1
-5.7,N#Cc1ccc([C@@H]2[C@H](C(=O)O)CC(=O)N2CCc2ccccc2)cc1
-5.7,CCOCc1ccccc1NC(=O)N(Cc1ccccc1)C(C)C
-5.7,CC(C)N(C)S(=O)(=O)c1ccc(CNCc2cccc(O)c2)cc1
-5.7,CN(C(=O)CC1(O)CCCCC1)C1CCN(c2ccc(F)cc2)CC1
-5.7,CC(=O)Nc1cc(C(=O)Nc2cc(C#N)cn2C(C)(C)C)ccc1F
-5.7,C[C@@H](C(=O)Nc1ccc(Cc2nn[nH]n2)cc1)c1ccc(Cl)s1
-5.7,SC[C@H]1CCCN(CC2=CCCCCCC2)C1
-5.7,CC(F)(F)[C@@H]1C[C@H]1CN1CCCC12CCNC2
-5.7,O=C(O)C1N(C(=O)CSC(F)F)CC12CCC2
-5.7,C[C@@H](c1cccc(S(N)(=O)=O)c1)N(C)Cc1ccc(C#N)cc1
-5.7,COCC1CCCCN1C(=O)CC1COCCN1
-5.7,CC1=CC(C)CN(CC(C)CN2CCOCC2)C1
-5.7,C[C@H]1CN(Cc2cnn(Cc3ccc(F)cc3)c2)CCN1CCO
-5.7,Cc1ccc(C(=O)N=c2ccn(CC(=O)NCCN(C)C)[nH]2)c(C)c1
-5.7,C[C@@H]1CN(C(=O)c2c[nH]c3cc(Cl)ccc23)C[C@@H]1N(C)C
-5.7,C/C(=C\C(=O)O)CN1CCN(C)C[C@@H]1CO
-5.7,COc1cc(Br)c(CNC[C@@H](O)c2ccccc2)cc1OC
-5.7,C1CC23COCC2(C1)CN(CC12CCN(CC1)C2)C3
-5.7,Nc1ccc(S(=O)(=O)N2CCN(C[C@H](O)C3CC3)CC2)cc1
-5.7,CCCC1(C)CCN1C(=O)C(CC)OC1CCCC1
-5.7,CCC1COCCN1S(=O)(=O)CC1CCCCC1
-5.7,COc1ccc(CC(=O)O)cc1S(=O)(=O)N1C[C@@H](OC)C[C@H]1CN(C)C
-5.7,CC(=O)Nc1ccc(CCNC(=O)N=c2[nH]ncn2C)cc1
-5.7,C/C=N/NC(=O)c1ccc(O)cc1
-5.7,C=C(C)C[C@@H](NS(=O)(=O)N1CCCCCCC1)C(=O)O
-5.7,C=C(Cl)CN1CCC(C2CCCNCC2)CC1
-5.7,CCC(C)(NCC1CC(C)C1)C(F)(F)F
-5.7,CCN(CC(=O)N1CCC(O)C1(C)C)C1CC1
-5.7,CN1CCC(CNC(=O)c2cc3c(s2)CCOC3)CC1
-5.7,CC(C)C[C@H](CNc1c([N+](=O)[O-])ncn1C)N1CCOCC1
-5.7,COC1CCN(S(=O)(=O)C[C@@H]2[C@@H](C)C2(F)F)C1
-5.7,CSC1(CNC2CCOC(C3CC3)C2)CCC1
-5.7,C[C@H]1CC[C@@H](C)N1CCN1CCN(C(=O)[C@@H]2COCCN2)CC1
-5.7,CCCCCN1CCN(C)C(=O)C1CC
-5.7,CN(CC1CCCCC1)C1CCCC(N)C1
-5.7,OCC1CC(CO)CN(CCCC2CCNCC2)C1
-5.7,CC(C)N1CCC(N(C)C(=O)c2ccccc2[N+](=O)[O-])CC1
-5.7,N#CC1(CS(=O)(=O)NCC2CCCOC2)CCCC1
-5.7,O=C(C(O)C1CCOCC1)N1CCC[C@@H]1CCCO
-5.7,CC(C)(C)NC(=O)CN1CCCN(C(=O)COc2ccc(Cl)c(Cl)c2)CC1
-5.7,Cc1c(C(=O)N(C)Cc2ccco2)nnn1C1CCNCC1
-5.7,COC(=O)c1cc(NC(=O)N2CCO[C@H](CN(C)C)C2)c(F)cc1F
-5.7,CCS(=O)(=O)c1ccccc1C(=O)NCCCN1C[C@@H](C)C[C@@H](C)C1
-5.7,CC(NCCC1CC(O)C1)C1CCN(C)CC1
-5.7,CCC(CC)CN(CC)C(=O)N1CCNCC1C
-5.7,CC[C@H](NC(=O)c1cnc(C(=O)O)cn1)c1csc(C)c1
-5.7,CCc1nccn1[C@@H]1CCCN(C(=O)c2cc(-c3ccco3)on2)C1
-5.7,C#CCNC(=O)NCc1cc(CC)[nH]n1
-5.7,CCCN(C)c1ccc(C(=O)NC[C@@H]2CN3CCC[C@@H]3CO2)cc1
-5.7,Cc1nn(Cn2ccc(C(N)=O)n2)c(C)c1Cl
-5.7,CC(NC1CC2(CC2)C1)C1CCS(=O)(=O)CC1
-5.7,COc1ccc(CN(C)[C@H](C)C(=O)Nc2ccc(C(C)C)cc2)cc1F
-5.7,CC[C@H]1CCCCN1C(=O)CN1CCC[C@@H]1c1cccc(OC)c1
-5.7,CCCCCS(=O)(=O)N1CC(F)(F)C(C)(C(=O)O)C1
-5.7,CC12CCCN(C(=O)C3=CCNC3)C1CCOC2
-5.7,C1C2CC3CC1CC(C2)C3CNC1C[C@@H]2C[C@@H]2C1
-5.7,O=S(=O)(CC1CC1)N1CC2CC=CCC2C1
-5.7,CC1CN(C)C(N2CCCC(O)(C(C)C)C2)=N1
-5.7,O=C(O)C(F)(F)[C@@H](NC[C@@H](O)CN1CCOCC1)c1ccccc1
-5.7,C=C(Br)CCC(=O)N1CCC(C)CC1C(=O)OC
-5.7,CC(C(=O)N(C)C)S(=O)(=O)NCC(F)C(F)(F)F
-5.7,CN1CC[C@@H](NC(=O)c2cccnc2)[C@]12CCCNC2
-5.7,CSc1ccccc1NC(=O)[C@H](C)N1CCN(CC(=O)N2CCCC2)CC1
-5.7,COCCN1CCC(NCc2ccc3nc[nH]c3c2)CC1
-5.7,CCC1CCC(N(C)CC2CC3(CC3)C(=O)O2)CC1
-5.7,C1CC2(CN1)CN(CC1CC3(CC3)C1)CCO2
-5.7,O=C(c1cccc(Cl)c1Cl)N1CCN(C(=O)C2(C(=O)O)CC2)CC1
