docking_score,smiles
-5.5,COCC(C)(C)C(=O)N1CCC(OCCN)C1
-5.5,CO[C@@H]1CCN(CC2(O)CCOC2=O)C[C@@H]1F
-5.5,COCCCC(=O)N1CCN(C2CCOC2=O)CC1
-5.5,COC(=O)C1(O)CCCN(CCC(=O)N(C)OC)C1
-5.5,CC1(CS(=O)(=O)NCC(O)C(=O)O)CCCCC1
-5.5,CC(C)N1CC(C(=O)N2CCC(O)(C(=O)O)C2)CC1=O
-5.5,N#CC1CN(S(=O)(=O)NC23CCC(C2)NC3)C1
-5.5,CCn1cc(O[C@@H]2COC[C@@H]2NC(=O)C2=NN(C)C(=O)CC2)cn1
-5.5,COC(=O)[C@H]1[C@@H](O)[C@@H](O)CCN1CCC(C)F
-5.5,O=S(=O)([C@@H]1CCCN(C[C@@H](O)Cn2cccn2)C1)N1CCOCC1
-5.5,C#CCCCS(=O)(=O)N1CCS(=O)(=O)CC1C1CC1
-5.5,CC1(CN)CCCN1C(=O)C(=O)N1C[C@H]2CC[C@H]2C1
-5.5,N[C@]12C[C@H]1CN(C(=O)C(=O)N1CC3C(C1)C3(F)F)C2
-5.5,O=C(O)C(C(=O)N1C[C@H]2COC[C@H]2C1)C1CC1
-5.5,NC1CCN(C(=O)C2CCCN2)CCC1(F)F
-5.5,N#CCN1CCN(S(=O)(=O)C2CCCC2C#N)CC1
-5.5,CC1CC(C2CN(C(=O)C=CC(=O)N(C)C)C2)=NO1
-5.5,COc1ccc(N[C@H](C)C(=O)NC(N)=O)cc1NS(C)(=O)=O
-5.5,CSCCC(=O)N1CCN(C(=O)[C@H](O)CF)CC1C
-5.5,CC1CCCN1CC(=O)N1C[C@@H]2C[C@H](C1)[C@@H]2N
-5.5,CC(C)CN(CCO)C(=O)C1CNCCS(=O)(=O)C1
-5.5,C#CC(NS(=O)(=O)CCOC)C1CCCCO1
-5.5,Cn1cnn(CN2CCN(S(=O)(=O)N3CCOCC3)CC2)c1=S
-5.5,COC(=O)C1C(C)CCN1S(=O)(=O)NC1CC1
-5.5,COCCN(CC(=O)O)C(=O)CCC1(N)CCOC1
-5.5,CCOCCOC(C)C(=O)N1CC[C@@H](C(=O)O)[C@@H](N)C1
-5.5,CCN1CCCN(C(=O)C2CC(C)OC2=O)CC1=O
-5.5,Cc1noc([C@H](C)N2CCN(C[C@@H](O)CN3CCOCC3)CC2)n1
-5.5,CN1CCCC(C(=O)N2CC[C@@H](CO)[C@H]2C(=O)O)C1
-5.5,C#CCN(C)S(=O)(=O)N1CCCC(C(=O)N(C)C)C1
-5.5,COC(=O)N1CCC(CNC(C)CC2(O)COC2)C1
-5.5,COC(=O)N1CC(NCCC2COCCO2)C1
-5.5,CC(N(C)CC(=O)N1CCNCC1)C(C)(C)O
-5.5,CC(C)C1CNCCN1S(=O)(=O)CC1CCCNC1
-5.5,COCC1CC(O)CN1C(=O)C(=O)NCC(F)(F)Cl
-5.5,CC(=O)OCC#CCN1CCCC12CCS(=O)(=O)C2
-5.5,O=C1CCC(=O)N1CCNC1CCC12CCNCC2
-5.5,C[C@@H]1CN(CCOC2CC2(F)F)CCN1S(C)(=O)=O
-5.5,CN(CCN(C)C1CC1)C(=O)C1(C(=O)O)CCNC1
-5.5,CC(=O)N1CSC[C@@H]1C(=O)N1CCC(F)(F)C(O)C1
-5.5,CC12CN(S(=O)(=O)CC3CS(=O)(=O)C3)C(CO)(C1)C2
-5.5,NC1(C#CC(=O)N2CCOCC2C2CCOC2)CC1
-5.5,CCN1CCN(C(=O)C2CC(=O)CO2)C(C)C1
-5.5,CN(CCCF)C(=O)C(=O)NC1CNC(C)(C)C1
-5.5,CCN1CCN(C(=O)COC2CCNC2)CC1(C)C
-5.5,C[C@@H]1CN(C[C@H]2CN(C)CCO2)CCN1C[C@@]1(O)CCCOC1
-5.5,COC[C@H](N)C(=O)N1CCOC2(COC(C)(C)C2)C1
-5.5,C#CCC[C@@H](NS(=O)(=O)C1(C#N)CCC1)C(=O)OC
-5.5,Cc1ccc(Cl)c(CO)c1
-5.5,CC(=O)N1CCCN(C(=O)C2(N)CCC3CC32)CC1
-5.5,O=S(=O)(CCCO)CCN1CCN2CCCCC1C2
-5.5,CN(CCN1CCCC(CC(=O)O)C1)S(C)(=O)=O
-5.5,CCN(C)C(=O)CCN1CCOC2(CCCNC2)C1
-5.5,CON1CCN(C(=O)CC2COCCN2)CC1
-5.5,C#CCCCOCC(=O)N1CCC2(CC(=O)CO2)C1
-5.5,CCC=CCNC(=O)C(=O)N1CC2CCC(C1)N2
-5.5,C=CCC(NS(=O)(=O)N1CCC(N)CC1)C(=O)OC
-5.5,N[C@H]1CCC[C@@H](C(=O)N2C[C@H]3OC[C@@H]2[C@@H]3O)C1
-5.5,CNCCCNC(=O)C(=O)N1CC(O)CC12CCC2
-5.5,O=C(C1CC12CCS(=O)(=O)CC2)N1CCCNCC1
-5.5,CN(C(=O)C(=O)NCC[C@@H]1CCNC1)C1CC1(C)C
-5.5,O=C(CC(O)C1CC1)N1CC(O)C2(CCOCC2)C1
-5.5,CCN1OCC(N[C@@H]2CCCC[C@H]2S(C)(=O)=O)C1=O
-5.5,CCN1CCN(C(=O)[C@H]2CCN(C)C[C@@H]2c2cnn(C)c2)CC1=O
-5.5,CCN(C(=O)C1C2CC(N)CC21)C1CCS(=O)(=O)C1
-5.5,COC(=O)C1CCN(S(=O)(=O)N2CCOCC2C)C1
-5.5,C[C@@H]1CCO[C@@H]1CS(=O)(=O)NCCOC1CCNC1
-5.5,N#CCN(CC#N)C(=O)CCN1CCC[C@H]1Cn1cncn1
-5.5,CN1CCC2(CC1)CC(O)CN2S(=O)(=O)NC1CC1
-5.5,CC1(C)CC(N)CN(C(=O)CC2CCS(=O)(=O)C2)C1
-5.5,CC1(C)OCC(CCN2CCO[C@H](CO)C2)O1
-5.5,C[C@H](O)[C@@H](N)C(=O)N1CCOC(C2CC2)CC1
-5.5,C=CCC1(C(=O)N2CC(CO)CC(CO)C2)COC1
-5.5,C=CC1(CO)CCN(CC(O)[C@@H](O)CC(=O)O)CC1
-5.5,CO[C@]1(C(=O)N2CC[C@@H]3OCCN(C)[C@@H]3C2)CCOC1
-5.5,COCC(N)C(=O)N1CCCC(C)(C(=O)O)C1
-5.5,OC[C@@H]1CO[C@@H]2CN(CC3(F)CNCCOC3)C[C@@H]21
-5.5,CN(C)[C@@H]1COC[C@H]1OC(=O)C1(F)CCOC1
-5.5,CCN(CC)C(=O)N1CCN([C@@H]2COC[C@H]2N)CC1
-5.5,CC(CN1CCC2(C1)CS(=O)(=O)C2)S(C)(=O)=O
-5.5,CN1CC(CCNS(=O)(=O)C[C@@H]2C[C@H]2C#N)CC1=O
-5.5,O=C(O)CNS(=O)(=O)N1CCCCC1C1CCCO1
-5.5,CN(CC1CCCO1)C(=O)C(=O)N1CC(C(C)(C)O)C1
-5.5,CSCC1CC(NC(=O)C(=O)N2CCNCC2C)C1
-5.5,CCSCCNC(=O)C(=O)NCCC1COCCN1
-5.5,CC(=O)N1CCN(C(=O)C2CCC(C3CC3)N2)CC1
-5.5,CC=CCC(N)C(=O)N1CCNCC1COC
-5.5,O=C(CCCn1cncn1)N1CCN([C@@H]2CCC[C@@H]2O)CC1
-5.5,CC1COCCN1C(=O)C(=O)N1CCC(C)(CO)CC1
-5.5,NCCOCCC(=O)N1CC(CN)C(C(F)(F)F)C1
-5.5,NC1CN(C(=O)CS(=O)(=O)C2CC2)C2(CCC2)C1
-5.5,COCCN(C)C1CN(S(=O)(=O)N2CCC(C)C2)C1
-5.5,N#CCN1CCN(C(=O)C2CCNC23CCC3)CC1
-5.5,CC1CN(C(=O)C2(CN)CCOCC2)CC1N
-5.5,OC(CN(CC1(O)CCC1)C1CC1)C1(O)CCOC1
-5.5,O=S(=O)(NC1CCN(C2CC2)C1)N1CCC[C@H]1CO
-5.5,O=C1CC(C(=O)N2CC(=O)N(C3CC3)C2)(C(F)F)C1
-5.5,CN(C)C(=O)C1CN(S(=O)(=O)CC23CC(CO2)C3)C1
-5.5,O=C(C1CCSC1)N1CCO[C@H]([C@@H](O)CO)C1
-5.5,COC(C)(C)CNC(=O)C(=O)NCC1(C)CCCO1
-5.5,N#Cc1ccc(N2CCN(C[C@H](O)CN3CCOCC3)CC2)cn1
-5.5,CCC1=NOC(C(=O)N2CCC(CO)(CO)CC2)C1
-5.5,CNCC1CCN(C(=O)C(=O)NCC2CCCC2)C1
-5.5,CNC1CCN(C(=O)C(O)C2(O)CCC2)CC1
-5.5,CCOCC1CCN(C(=O)C(=O)NC(C)C)C1
-5.5,CN(Cc1cnn(C)c1)C(=O)CN1CCC[C@H]1Cn1cncn1
-5.5,CC1(C)OCC(CCN2CCN(S(C)(=O)=O)CC2)O1
-5.5,CS(=O)(=O)CCC(=O)N1CCCCCC(N)C1
-5.5,CN(C)S(=O)(=O)N1CCN(CN2C(=O)CC3(CCCC3)C2=O)CC1
-5.5,CNS(=O)(=O)CC1CCCN1C(=O)C1(Cl)CC1
-5.5,COC1(CN2CC[C@]3(O)CCOC[C@@H]3C2)CCNC1
-5.5,C[C@@H](O)C1CN(C(=O)C(O)CC2CCOCC2)C1
-5.5,COC(=O)C1CSCCN1C(=O)[C@H](C)N(C)C
-5.5,CCC(F)C(=O)N1CCC(N2CCNCC2=O)CC1
-5.5,C[C@@H]1CCO[C@@H]1CS(=O)(=O)NCC1(CO)CCOC1
-5.5,CCN(C(=O)[C@H]1C[C@H](C(=O)OC)C1)C1CN(C)C1
-5.5,CCCCN(CCO)C(=O)CC1(C)CCS(=O)(=O)N1
-5.5,O=C(COC(F)F)N1[C@@H]2COC[C@H]1C[C@@H](O)C2
-5.5,CC1(F)CNCCN(CC2(O)CCNCC2)C1
-5.5,CS(=O)CCN1CCC(=O)N(CC2COCO2)C1=O
-5.5,CC(CCN)N(C)C(=O)C1=NO[C@@H]2COC[C@H]12
-5.5,CN1CC(CNS(=O)(=O)CC2(C#N)CCC2)CC1=O
-5.5,CCOCC1CN(C(=O)C(F)(F)CN)CCO1
-5.5,CC(C)OCCCNC(=O)[C@H]1CC(=O)N([C@H]2CCS(=O)(=O)C2)C1
-5.5,Cn1cc(CN2CCCN(C[C@H](O)CN3CCCC3=O)CC2)cn1
-5.5,COC(=O)[C@@H]1CC(N2CCCCC(N)C2)CN1
-5.5,COC(C)(C)C(N)C(=O)N1C[C@H]2CCN[C@H]2C1
-5.5,COC(CC(C)C)C(=O)N1CCC(CS(N)(=O)=O)C1
-5.5,N#CCC(=O)N1CCN(C(=O)COCCF)C2CC21
-5.5,CCCOCC(=O)N1C[C@@H](CC)[C@@H](NC(=O)C(N)=O)C1
-5.5,CC1(C)COCCN(C(=O)C(N)C2CS(=O)(=O)C2)C1
-5.5,CC(C)(C)C(=O)N1CCN(C(=O)[C@@H](O)CC(=O)O)CC1
-5.5,COC(=O)[C@@H]1CN(C(=O)C2CCCOC2)C[C@@H](C)O1
-5.5,COC(=O)[C@@H]1C[C@H](OC)CN1C(=O)C(=O)N1CCC[C@@H](C)C1
-5.5,O=C(NCC1CCC1)NS(=O)(=O)C1CCS(=O)(=O)CC1
-5.5,CC(C)N1CCN(CC2CCOC2=O)CC1=O
-5.5,CC(C)[C@H](O)C1(CNS(=O)(=O)c2cn(C)c(=O)n(C)c2=O)CC1
-5.5,COc1cccc([C@@H](CNC(=O)C2=NNC(=O)CC2)N(C)C)c1
-5.5,COC(OC)C(=O)N(C)CCN(C)C(=O)C1CCOC1
-5.5,Cn1cc([C@@H]2CN(C(=O)[C@@H]3CN4CCCN3CC4)C[C@H]2CO)cn1
-5.5,CC[C@H](C)NC(=O)[C@@H](C)NC(=O)NCCNC(=O)C1CC1
-5.5,COCCC1CNCCN1C(=O)CCNOC
-5.5,COCCS(=O)(=O)NC1(C(F)(F)F)CCOC1
-5.5,CC(O)CN1CCCN(C(=O)CCNC2CC2)CC1
-5.5,CCC1(C(=O)N2CCC(O)(CO)C2)CCCN1
-5.5,CCOC(=O)CN(C)C(=O)CC1(O)CCCN(C)C1
-5.5,CCN1CCC1CNC1CCN(S(C)(=O)=O)CC1
-5.5,O=C(O)C1CCS(=O)(=O)CN1C(=O)C=CC1CC1
-5.5,COC(=O)N(C)CCNC(=O)C(=O)N1CCC(C)(F)C1
-5.5,COCC(O)(CO)CNC1CCOC2(CCC2)C1
-5.5,CCOC(CC)C(=O)N(C)CCCNC(=O)C(N)=O
-5.5,CC(N)[C@@H]1C[C@H]1C(=O)N1CCC(C2(N)COC2)CC1
-5.5,CN(CC1CCCO1)C(=O)C1CC(C2CNC2)=NO1
-5.5,CC[C@H](O)CN1CCN(C(=O)c2ccc(=O)n(CCOC)c2)CC1
-5.5,OCCOCCN1CCCC(N2CCOCC2)CC1
-5.5,CC[C@H](O)CN1CCN(C(=O)[C@H]2CCCN(S(C)(=O)=O)C2)CC1
-5.5,CC(C)CC(O)C(=O)N1C[C@@H](C(=O)O)O[C@H](C)C1
-5.5,CC(C)NS(=O)(=O)N1CCC(N2CCN(C)CC2)C1
-5.5,CC1CCN(CC(=O)N2CC3(C2)CS(=O)C3)C1
-5.5,C=CCN(C)C(=O)C(=O)NCC1CC(N)C12CCC2
-5.5,CNCC(C)C(=O)N1CCOC(=O)C12CCOCC2
-5.5,CC(CCN)NC(=O)C(=O)NC[C@@H]1C[C@H]1C1CCC1
-5.5,CCN1CC(S(=O)(=O)NC[C@H](F)C(=O)OC)CC1=O
-5.5,CN(CC1CC1)C(=O)CN1CCC12CCS(=O)(=O)C2
-5.5,N#Cc1cnc(N2C[C@H](F)C[C@H]2C(=O)N2CCOCC2)cn1
-5.5,CN(C(=O)C(=O)N1CC(O)C(CO)C1)C1CC2(CC2)C1
-5.5,CC(C)(CF)CS(=O)(=O)NC(C(=O)O)C(C)(C)CO
-5.5,CN1CCOC(CN(C)C(=O)CC2=CCNCC2)C1
-5.5,CC(C)C(N)CN(C)C1CCN(S(C)(=O)=O)CC1
-5.5,CC(C)OCC(O)CNC1CC[C@H](O)[C@H](O)CC1
-5.5,CCS(=O)(=O)NCCCNC1CNCC2(CC2)C1
-5.5,O=C([C@H]1CCCO1)N1CCCC(N2CCNCC2)C1
-5.5,CC[C@@H]1CN(C(=O)[C@]2(COC)CCNC2)C[C@@H]1N1CCOCC1
-5.5,C[C@@H]1CN(C2C[P@](C)(=O)C[C@H]2O)C[C@H]1C(=O)O
-5.5,CCN1C(=O)CCC1C(=O)OC(C)CNS(C)(=O)=O
-5.5,C[C@H](C(=O)N1CC(O)CC2(CCOCC2)C1)N(C)C
-5.5,CC(CO)N1CCC(N2CCC(O)CC2)CC1
-5.5,CCCCS(=O)(=O)N1CCc2c(ncn(C)c2=O)C1
-5.5,CC(CS(C)(=O)=O)N(C)C(=O)C(=O)NCC(C)(C)F
-5.5,CC(C)OCCC(=O)N1C[C@H]2CS(=O)(=O)[C@H]2C1
-5.5,NC1CCCN(C(=O)C(=O)N[C@H]2CC[C@H](O)CC2)C1
-5.5,CN(C(=O)CCCS(C)(=O)=O)C1(C(=O)O)CCOC1
-5.5,CC1(C)CN(C(=O)C(=O)NCCCF)CC(CO)O1
-5.5,CN(CCCF)C(=O)C(=O)NCCC1CCOC1
-5.5,CCC1(C)CN=C(N2CCC(OCCO)C2)N1
-5.5,CC(=O)N1CCN(C(=O)c2ccnc(C)n2)CC1
-5.5,CO[C@H](C)[C@H](N)C(=O)N1CC(O)CC12CCC2
-5.5,C[C@@H]1CN(C(=O)C2C3CCN2CC3)CCN1S(C)(=O)=O
-5.5,COC(=O)C(NCCC(=O)N1CCOCC1)C1CC1
-5.5,COC(=O)CCN(C(=O)Cn1cnc2c(cnn2C)c1=O)C(C)C
-5.5,O=S(=O)(CCC[C@H]1CCOC1)N1CCN([C@@H]2CCNC2)CC1
-5.5,CC(O)CN(C)C(=O)C(=O)N1CCC2(CCCO2)C1
-5.5,CCCN(C)C(=O)C(=O)NCC1CCCC1N
-5.5,C[C@H](O)CCN(C)C(=O)C1CNC2(CC2)CO1
-5.5,COCC1(C(=O)N2CCCC(CN)C2)CCCCN1
-5.5,CC1CC1C(=O)N1CC(N(C)C(=O)CS(C)(=O)=O)C1
-5.5,OC(CN1C[C@@H]2C[C@H]1CS2)C1(O)CCOCC1
-5.5,CC1(C)CCNCC1C(=O)N1CCC(OCCO)C1
-5.5,CCOC(=O)C(CO)NS(=O)(=O)C1C[C@H](C)O[C@H](C)C1
-5.5,NS(=O)(=O)CCCC(=O)N1CCC(C2CCOC2)C1
-5.5,COC(=O)C1CC(O)CN(CCN2CCCC2=O)C1
-5.5,CN1CC(N2C[C@@H](C(=O)N3CCN(c4ncc[nH]4)CC3)CC2=O)C1
-5.5,CN(CC1(O)CCOC1)C(=O)[C@@H]1C=C[C@H](N)C1
-5.5,CN1CCC(CC(=O)OCC(=O)C2COCCO2)C1=O
-5.5,O=C(C1CCCC12OCCO2)N1CCO[C@@H](CO)C1
-5.5,COCC(C(=O)N1CCC(CCC(=O)O)C1)N(C)C
-5.5,CN(CC(O)CF)C(=O)C(=O)NCC1CC2CC2C1
-5.5,CCNS(=O)(=O)CCN1CC(C)CNCC1C
-5.5,CC(C(=O)O[C@@H]1CCOC1)S(=O)(=O)C1CCOCC1
-5.5,CC1(C)CN(C(=O)C(=O)NC2CSC2(C)C)CCN1
-5.5,CC[C@@H]1CN(CC(=O)N2CCN(C(C)=O)CC2)CCN1C[C@H](C)O
-5.5,COC1CC(C(=O)N(C)CC2COCCN2)C1
-5.5,C=CCN(C[C@H]1C[C@H](N)C1)C1CCS(=O)(=O)C1
-5.5,CN1CC[C@@H](N(C)C[C@@]2(C)C[C@@H]2N(C)[C@@H]2CCN(C)C2=O)C1=O
-5.5,COc1cccc2c1CC[C@]2(N)C(=O)N1CCN(CCO)CC1
-5.5,CSCCC(O)C(=O)N1CCNCC1C(F)F
-5.5,CCC(N)C(=O)N1CCCC(S(=O)(=O)NC)C1
-5.5,CCC1(F)CCN(S(=O)(=O)CCC(N)C(=O)OC)C1
-5.5,CC1CC(CO)(CO)CN1C(=O)C1=NOCC1
-5.5,COCCC(=O)N1CCN(C(=O)[C@H]2CCCc3nn[nH]c32)CC1
-5.5,CCNC(=O)C(=O)NC[C@@H](C)N(C)C(=O)C1CCCO1
-5.5,O=C(OCC1CCCO1)N1CC(N2CC[C@@H](O)C2)C1
-5.5,O=S(=O)(CCC1COCCO1)NC1CC12CC2
-5.5,CC1CN(S(=O)(=O)N2CCC(CF)C2)CCN1
-5.5,CC1CN(C(=O)C2(CN)CC2)CC1N1CCOCC1
-5.5,CC1CN(C(=O)CS(=O)(=O)CCO)C(C)(C)C1
-5.5,CCOC(=O)[C@@H]1CC(N2CCC(CCO)C2)[C@H](O)C1
-5.5,O=C(OCC1CC1)N1CCOCC12CNCCOC2
-5.5,CN(C[C@H]1CCNC1)C1CCN(S(C)(=O)=O)C1
-5.5,CN(C)[C@@H]1CN(C(=O)c2c[nH]c(C#N)c2)C[C@@H]1n1ccnn1
-5.5,CS(C)(=O)=NCC1CCCN(C(=O)COC(=O)CO)C1
-5.5,CN(CC(C)(C)C(=O)O)C(=O)C1CCCNS1(=O)=O
-5.5,CN(C(=O)CO)C1CN(C(=O)C23CCCCC2C3)C1
-5.5,O[C@H]1C[C@H]2COC[C@@H](C1)N2CC1CCC2(COC2)O1
-5.5,CCC(C)CNC(=O)C(=O)NCC(=O)N(CC)CC
-5.5,CCCC(C)(O)C(=O)OCC(=O)C1COCCO1
-5.5,CC1CN(S(=O)(=O)CC2=NOCC2)CCS(=O)(=O)C1
-5.5,O=C(N1CCNCC(O)C1)C1(C2CCCCO2)CC1
-5.5,CCC(C)C(=O)N1CCN(C(=O)CS(N)(=O)=O)C[C@H]1C
-5.5,O=C(CCN1CCC[C@@H]1CO)N1CCN(c2ncccn2)CC1
-5.5,CC1CC(CNS(=O)(=O)CCS(C)(=O)=O)CC(C)O1
-5.5,CN(C(=O)C(=O)NCCOC1CCOC1)C1CCSC1
-5.5,CC(=O)C1CCN(C(=O)C(=O)NC(C)CCN)CC1
-5.5,O=C(OCC1(O)CCOC1)[C@@H]1C[C@H]2CC[C@@H]1O2
-5.5,CCOC1CCN(C(=O)C2(N)CCOC2)CC1
-5.5,CC(C)(C)S(C)(=O)=NS(=O)(=O)NCCC1(O)CCNC1
-5.5,COC(=O)CC1CC(NS(=O)(=O)N2CCOC(C)C2)C1
-5.5,CCSC1(CNC(=O)C(=O)NC2CNC(C)C2)CC1
-5.5,COC(C)C(=O)N1CCCC(NS(C)(=O)=O)C1
-5.5,Cc1cnnn1C[C@@H]1CC[C@@H]2[C@@H]1OCCN2CCO
-5.5,CCS(=O)(=O)NCC(=O)N(C)C(C)C(C)S(C)(=O)=O
-5.5,CC(C)Nc1ccc(C(=O)N2CCN(CCS(N)(=O)=O)CC2)cn1
-5.5,COCC1(C)CN=C(NCC2(OC)CCOCC2)N1
-5.5,CC(C(=O)N1C[C@H](N)CC[C@H]1C)N1CCN(C)CC1
-5.5,CC1CCN(CC(O)CN2C[C@H]3OC[C@@H]2[C@@H]3O)CC1
-5.5,CC(O)(CN1CCN(CC(=O)O)CC1)C(F)(F)F
-5.5,C#CCN(CC#CC)C(=O)[C@H]1C=C[C@H]1C(=O)O
-5.5,CCN(C)[C@H](C(=O)N1CCN(CC(N)=O)C(=O)C1)c1ccccc1
-5.5,O=C(C1CCCNC1)N1CCNC(CCO)C1
-5.5,CC(=O)N1CCC(C)(C(=O)N2C[C@H](O)C[C@H]2CN)C1
-5.5,CCNC1CCN(C(=O)C2COCCN2)CC1
-5.5,C=C(Cl)CS(=O)(=O)NCCN1C(=O)CCC1=O
-5.5,CC1CN(C)CC(C(=O)N2CCC(N(C)C)CC2)O1
-5.5,COC1CCN(C(C)C(=O)N2CCOCC2)C1
-5.5,C#CCC(N)CC(=O)N1C[C@H](C)N(C)C[C@H]1C
-5.5,CCCS(=O)(=O)NC(C)C(=O)N1CCNCC1(C)C
-5.5,CN(CC(O)C(F)(F)F)CC1(O)CCCOC1
-5.5,CCOC(=O)C(F)(F)S(=O)(=O)NCC1(O)CCOC1
-5.5,CC(=O)N1CCCN([C@@H]2CN(CCn3cncn3)C[C@@H]2C)CC1
-5.5,CN1CCCN(C(=O)C2(N)CCOCC2(C)C)CC1
-5.5,CC(C)(C)OC(=O)CS(=O)(=O)N1CC(S(C)(=N)=O)C1
-5.5,O=C(CNCC1CC1)N1CCNCC(CO)C1
-5.5,CCS(C)(=O)=NS(=O)(=O)N1CC(C(C)(C)O)C1
-5.5,C=CC(CCC(=O)O)NS(=O)(=O)N(C)CC(C)C#N
-5.5,CCn1cc(S(=O)(=O)N2CCS[C@@H]2C(=O)OC)cn1
-5.5,C[C@@H]1CN(C[C@H]2CN(C)CCO2)CCN1C[C@@]1(O)CCCOC1
-5.5,COCCN1CCN(C(=O)C2C3CC(N)CC32)CC1
-5.5,COc1ccc(NC(=O)CN2CCN(S(=O)(=O)N(C)C)CC2)cc1
-5.5,CC1(C(F)F)CN(S(=O)(=O)N2CCC2)CCO1
-5.5,CNS(=O)(=O)C1CN(C(=O)C2(C#N)CC3CC3C2)C1
-5.5,O[C@@H](COCc1ccco1)CN1CCO[C@@H](Cn2cncn2)C1
-5.5,O=S1(=O)CCN(S(=O)(=O)CCCC2CC2)CC1CO
-5.5,COCCS(=O)(=O)NC1CC=C(C(=O)OC)C1
-5.5,CCOC(=O)C1CNCCN1C(=O)C1(C)CC(N)C1
-5.5,CC1CCCCCN1C(=O)C(=O)N1CC[C@@H](N)C1
-5.5,CC(CS(C)(=O)=O)NC(=O)C(=O)NCC1C=CCC1
-5.5,O=S(=O)(CC1CN(CC(O)C2CCCO2)C1)C(F)F
-5.5,CC1(C)CC(NCC(O)C2(O)CCC2)CCS1(=O)=O
-5.5,CC(CO)(NCCCNS(C)(=O)=O)C(F)(F)F
-5.5,CCOC(=O)CN(C)C(=O)CN1CCC(C)(OC)C1
-5.5,CN1CC2(CCN(C(=O)c3c[nH]c(C(N)=O)c3)C2)C1
-5.5,COC1(C#N)CC(C(=O)N2CCNC(C)C2)C1
-5.5,C#CCC(C)NC(=O)C(=O)NCC1OCCOC1(C)C
-5.5,C#CC1(F)CN(S(=O)(=O)C(C)CC(=O)OC)C1
-5.5,CC(C)N1CCN(C(=O)C(C)(O)C2CCOC2)CC1=O
-5.5,O=C(C1CCCN1C1CC1)N1CCC(NCCO)C1
-5.5,COCC[C@H](COC)NC(=O)c1cnc2c(c1)NC(=O)CO2
-5.5,CCS(=O)(=O)NCCN1CCOC(C(F)F)C1
-5.5,CC(C(=O)O)N(C)C(=O)[C@@H]1CS[C@@]2(C)CCC(=O)N12
-5.5,O=C(NCCOC1CC1)C1=NOC2(CCCNC2)C1
-5.5,C=CC(C)(O)C(=O)N1CC(F)(F)C(C)(CN)C1
-5.5,CC(=O)N1CSC[C@H]1C(=O)N1CCOC(C)(C(=O)O)C1
-5.5,O=S1(=O)CC(CS(=O)(=O)N2CC3CCCC(C2)N3)C1
-5.5,CC1(F)CCN(C(=O)C(O)CC(O)CO)CC1
-5.5,CCOCC(O)CN1CCCC(S(=O)(=O)N(C)C)C1
-5.5,CC1(C(=O)N2CC[C@@](C)(O)[C@@](C)(O)C2)CCN1
-5.5,NS(=O)(=O)C1CCN(C(=O)[C@@H]2C[C@H]2C2CC(=O)C2)C1
-5.5,O=S(=O)(CC1CCOCC1)NCCN1CC2CC2C1
-5.5,COC(=O)COC1CN(C(=O)C(F)OC(F)(F)F)C1
-5.5,CCCC(C(=O)OCC)N1CCC(CS(N)(=O)=O)C1
-5.5,C#CCN(CC#C)S(=O)(=O)CC1COCC(C)(C)O1
-5.5,CS(=O)C1CN(C(=O)[C@H]2CCCN(S(C)(=O)=O)C2)C1
-5.5,COc1ccc([C@@H](OC)C(=O)N2CCS(=O)(=O)C[C@H]2C(=O)O)cc1
-5.5,CC1CC(CNC(=O)C(=O)NCCC2CCNC2)C1
-5.5,CCN(C)C(=O)CN1C(=O)CN(CC2CC2Cl)C1=O
-5.5,CO[C@@H]1CN(C(=O)C2(C)CC(C(C)C)=NO2)C[C@H]1O
-5.5,CC(C)(O)COC(=O)C1CC(=O)N(C2CC2)C1
-5.5,CC(CS(=O)(=O)NC1(CCO)CS(=O)(=O)C1)C(F)(F)F
-5.5,COCCOC1CCN([C@H]2C[C@H](N)C[C@@H]2O)C1
-5.5,O=S(=O)(CCC1CCOC1)NCCC1CNCCO1
-5.5,CC(=O)N1CCN(C(=O)[C@H](C)N2CCN(C[C@@H](C)O)[C@H](C)C2)CC1
-5.5,COCCNC(=O)CN1CCN(C[C@@H](O)c2ccccc2)CC1
-5.5,CC1(CO)CCN(C(=O)C(=O)NCC2CCSC2)C1
-5.5,COC(C)(C)C(=O)N1CC2CC(C1)CS(=O)(=O)C2
-5.5,CC(C)C(=O)N1CCN(C(=O)CC2(O)CC2)CC1CO
-5.5,CS(=O)(=O)N1CCCC(C(=O)N2CSC[C@H]2C(=O)O)C1
-5.5,CCC[C@@]1(CO)CCN(C(=O)C2(n3cnnn3)CCOCC2)C1
-5.5,COCC12CC(NCCN3C(=O)CCC3=O)(CO1)C2
-5.5,CCOC1(C(=O)O)CN(C(=O)C2(C#N)CCCO2)C1
-5.5,CS(=O)(=O)N(CC(=O)O)C[C@H]1CN(C(=O)Cc2cccs2)CCO1
-5.5,CCN(CC)[C@H]1CCN(C(=O)NCC2CN(S(C)(=O)=O)C2)C1
-5.5,CON(C)C(=O)CNS(=O)(=O)CCCC1CCOC1
-5.5,COC(C)CCC(=O)N1CCN(C(=O)CCO)CC1
-5.5,O=S(=O)(C1CC1)N1CCCC2(C1)C(O)CC2O
-5.5,CNS(=O)(=O)CC(=O)N1CCN(C(=O)C2(Br)CC2)CC1
